File,Minor,Major,Total,Ownership,Bugs
CustomUpdateRequestProcessor.java,45.0,1.0,46.0,1.0,0.0
DuplicateFilter.java,46.0,0.0,46.0,0.25,0.0
TestNumberTools.java,45.0,1.0,46.0,0.75,0.0
GrowableWriter.java,46.0,0.0,46.0,0.42857143,0.0
HungarianLightStemFilter.java,45.0,1.0,46.0,0.5,0.0
QueryParserMessages.java,46.0,0.0,46.0,0.4,0.0
RSLPStemmerBase.java,45.0,1.0,46.0,0.7,5.0
SepPostingsReaderImpl.java,46.0,0.0,46.0,0.4642857,5.0
SlopQueryNodeBuilder.java,46.0,0.0,46.0,0.42857143,0.0
TestIrishAnalyzer.java,45.0,1.0,46.0,0.5,4.0
MultiFields.java,46.0,0.0,46.0,0.32692307,5.0
URLClassifyProcessorTest.java,44.0,2.0,46.0,0.5,0.0
IntHashSet.java,46.0,0.0,46.0,0.45454547,1.0
RandomSample.java,44.0,2.0,46.0,0.5,1.0
TriLevelCompositeIdRoutingTest.java,46.0,0.0,46.0,0.4,0.0
ExtendedDismaxQParser.java,46.0,0.0,46.0,0.25,0.0
TestRandomChains.java,45.0,1.0,46.0,0.5294118,23.0
UAX29URLEmailTokenizerImpl.java,46.0,0.0,46.0,0.41666666,5.0
TestPayloadExplanations.java,45.0,1.0,46.0,0.5,1.0
LuceneJUnit3MethodProvider.java,45.0,1.0,46.0,0.5,0.0
GroupFacetCollectorTest.java,46.0,0.0,46.0,0.30769232,9.0
TestAdaptiveExample.java,45.0,1.0,46.0,0.5714286,0.0
TestIndexWriterExceptions2.java,45.0,1.0,46.0,0.8333333,4.0
ChaosMonkey.java,45.0,1.0,46.0,0.7647059,1.0
BaseListModel.java,45.0,1.0,46.0,1.0,0.0
SimpleSloppyPhraseQueryMaker.java,45.0,1.0,46.0,0.85714287,0.0
FilteredQueryBuilder.java,46.0,0.0,46.0,0.44444445,0.0
NoChangeUpdateConflictResolver.java,45.0,1.0,46.0,1.0,0.0
BoostAttributeImpl.java,46.0,0.0,46.0,0.3,0.0
BadCopyFieldTest.java,45.0,1.0,46.0,1.0,0.0
SingleDocsAndPositionsEnum.java,45.0,1.0,46.0,1.0,0.0
Terms.java,45.0,1.0,46.0,0.51724136,2.0
IOUtils.java,46.0,0.0,46.0,0.2,7.0
DocHelper.java,46.0,0.0,46.0,0.4375,6.0
LangDetectLanguageIdentifierUpdateProcessorFactoryTest.java,46.0,0.0,46.0,0.33333334,0.0
FieldBoostMapAttributeImpl.java,45.0,1.0,46.0,0.75,1.0
CSVWriterTest.java,45.0,1.0,46.0,1.0,0.0
ConcatFieldUpdateProcessorFactory.java,45.0,1.0,46.0,0.5,0.0
MultiFieldsEnum.java,46.0,0.0,46.0,0.27272728,2.0
TestIndexWriterOutOfMemory.java,45.0,1.0,46.0,1.0,5.0
StandardIndexReaderFactory.java,45.0,1.0,46.0,0.5,0.0
MockStreamingSolrServers.java,45.0,1.0,46.0,1.0,0.0
JtsPolygonTest.java,45.0,1.0,46.0,0.75,2.0
StandardFilter.java,45.0,1.0,46.0,0.64285713,4.0
TestFastCompressionMode.java,45.0,1.0,46.0,0.6666667,0.0
JavascriptCompiler.java,45.0,1.0,46.0,0.71428573,1.0
TermsConsumer.java,46.0,0.0,46.0,0.3939394,4.0
FlushPolicy.java,46.0,0.0,46.0,0.33333334,4.0
ManagedResourceObserver.java,45.0,1.0,46.0,1.0,0.0
BaseResponseWriter.java,46.0,0.0,46.0,0.33333334,0.0
MockFixedIntBlockIndexOutput.java,45.0,1.0,46.0,1.0,0.0
SlowSynonymMap.java,44.0,2.0,46.0,0.5,0.0
TestFinnishLightStemFilterFactory.java,45.0,1.0,46.0,0.7,1.0
SlowCollatedStringComparator.java,46.0,0.0,46.0,0.44444445,2.0
ResultSortUtils.java,45.0,1.0,46.0,0.5,0.0
MorfologikFilterFactory.java,45.0,1.0,46.0,0.5,5.0
TrieLongField.java,46.0,0.0,46.0,0.4,0.0
LanguageIdentifierUpdateProcessorFactoryTest.java,44.0,2.0,46.0,0.5,0.0
TestCharArraySet.java,45.0,1.0,46.0,0.73333335,4.0
ExpressionFunctionValues.java,45.0,1.0,46.0,1.0,1.0
Packed16ThreeBlocks.java,46.0,0.0,46.0,0.42857143,0.0
SortedIntDocSet.java,46.0,0.0,46.0,0.27272728,2.0
CharTermAttributeImpl.java,46.0,0.0,46.0,0.33333334,4.0
TestExceedMaxTermLength.java,44.0,2.0,46.0,0.5,2.0
TestDutchStemFilterFactory.java,45.0,1.0,46.0,0.75,0.0
ByteBufferIndexInput.java,45.0,1.0,46.0,0.5,3.0
DoubleField.java,46.0,0.0,46.0,0.16129032,2.0
TestAnalyzeInfixSuggestions.java,45.0,1.0,46.0,0.5,0.0
FieldCacheDocIdSet.java,46.0,0.0,46.0,0.25,2.0
SyntaxError.java,45.0,1.0,46.0,1.0,0.0
TestFaceting.java,46.0,0.0,46.0,0.32258064,1.0
SpanBuilderBase.java,46.0,0.0,46.0,0.44444445,0.0
SpatialMatchConcern.java,46.0,0.0,46.0,0.46153846,0.0
LanguageIdentifierUpdateProcessorFactory.java,44.0,2.0,46.0,0.5,0.0
Lucene3xSkipListReader.java,45.0,1.0,46.0,1.0,0.0
RegexpTunnel.java,45.0,1.0,46.0,0.75,0.0
TestRemoveDuplicatesTokenFilterFactory.java,45.0,1.0,46.0,0.7777778,1.0
MultiPhraseQuery.java,46.0,0.0,46.0,0.32352942,9.0
SegmentInfos.java,46.0,0.0,46.0,0.32,19.0
TopOrdValueQueue.java,45.0,1.0,46.0,1.0,0.0
MatchAllDocsQueryBuilder.java,46.0,0.0,46.0,0.44444445,0.0
TestRealTimeGet.java,46.0,0.0,46.0,0.46153846,1.0
TestHunspell2StemFilterFactory.java,45.0,1.0,46.0,1.0,2.0
Hyphen.java,45.0,1.0,46.0,1.0,0.0
TestTypePromotion.java,46.0,0.0,46.0,0.4390244,9.0
TestDistributedMissingSort.java,45.0,1.0,46.0,1.0,0.0
ReverseStringFilterFactory.java,46.0,0.0,46.0,0.4,4.0
TestAnalyzedSuggestions.java,45.0,1.0,46.0,1.0,0.0
DefaultStoredFieldsReader.java,45.0,1.0,46.0,1.0,0.0
IndexReaderFactory.java,45.0,1.0,46.0,0.5,0.0
TestMatchAllDocsQuery.java,45.0,1.0,46.0,0.51724136,4.0
FrozenBufferedUpdates.java,46.0,0.0,46.0,0.4,1.0
TestBeiderMorseFilterFactory.java,45.0,1.0,46.0,0.7,1.0
AbstractGroupFacetCollector.java,46.0,0.0,46.0,0.375,0.0
TikaLanguageIdentifierUpdateProcessorFactoryTest.java,46.0,0.0,46.0,0.33333334,0.0
ExtractingParams.java,46.0,0.0,46.0,0.33333334,0.0
SpanNearPayloadCheckQuery.java,46.0,0.0,46.0,0.375,0.0
TermVectorComponentTest.java,46.0,0.0,46.0,0.23529412,0.0
LucenePackage.java,46.0,0.0,46.0,0.33333334,0.0
MultiCoreExampleJettyTest.java,46.0,0.0,46.0,0.33333334,0.0
TestWordnetSynonymParser.java,45.0,1.0,46.0,0.5555556,0.0
RAMDirectoryFactoryTest.java,46.0,0.0,46.0,0.3,1.0
MinimizationOperations.java,45.0,1.0,46.0,0.5,0.0
Geoname.java,45.0,1.0,46.0,0.5833333,0.0
SpatialContextFactory.java,45.0,1.0,46.0,0.64285713,0.0
SolrXMLCoresLocator.java,46.0,0.0,46.0,0.375,0.0
HungarianAnalyzer.java,45.0,1.0,46.0,0.6111111,5.0
MessagesTestBundle.java,45.0,1.0,46.0,0.5,0.0
TestDependencies.java,45.0,1.0,46.0,1.0,2.0
TestSort2.java,45.0,1.0,46.0,1.0,0.0
DeltaBytesWriter.java,45.0,1.0,46.0,0.8,0.0
BaseSchemaResource.java,45.0,1.0,46.0,0.8333333,0.0
InfoHandlerTest.java,45.0,1.0,46.0,1.0,0.0
HaversineFunction.java,46.0,0.0,46.0,0.2,2.0
HashBasedRouter.java,45.0,1.0,46.0,0.6666667,0.0
SortedSetDocValues.java,45.0,1.0,46.0,1.0,1.0
DistributedQueryComponentCustomSortTest.java,45.0,1.0,46.0,1.0,0.0
Distribution.java,46.0,0.0,46.0,0.4,0.0
VariableResolver.java,46.0,0.0,46.0,0.375,0.0
MatchAllDocsQueryNodeProcessor.java,45.0,1.0,46.0,0.5,0.0
ToParentBlockJoinCollector.java,46.0,0.0,46.0,0.29166666,4.0
Tags.java,45.0,1.0,46.0,0.5833333,0.0
AnalyzerFactoryTask.java,46.0,0.0,46.0,0.4,3.0
MultiDocsAndPositionsEnum.java,46.0,0.0,46.0,0.33333334,6.0
TestNumericTerms64.java,45.0,1.0,46.0,1.0,3.0
SpellPossibilityIteratorTest.java,46.0,0.0,46.0,0.44444445,0.0
StringMockResourceLoader.java,45.0,1.0,46.0,0.6666667,4.0
LegacyFields.java,44.0,2.0,46.0,0.5,0.0
SlowCollatedTermRangeQuery.java,45.0,1.0,46.0,0.6666667,0.0
ValueAccumulator.java,44.0,2.0,46.0,0.5,0.0
ScandinavianNormalizationFilterFactory.java,45.0,1.0,46.0,1.0,0.0
SessionExpiredException.java,44.0,2.0,46.0,0.5,0.0
TestPrefixFilter.java,45.0,1.0,46.0,0.54545456,3.0
SplitIndexCommand.java,45.0,1.0,46.0,0.5,0.0
SolrCoreTest.java,46.0,0.0,46.0,0.2,0.0
SimpleFragmenter.java,45.0,1.0,46.0,0.6,0.0
FieldFacetTest.java,45.0,1.0,46.0,0.5,1.0
MultiBoolFunction.java,46.0,0.0,46.0,0.3846154,0.0
ExpressionFactory.java,45.0,1.0,46.0,0.6666667,0.0
FormatPostingsDocsWriter.java,44.0,2.0,46.0,0.5,0.0
ExtractingRequestHandlerTest.java,46.0,0.0,46.0,0.27586207,1.0
SolrFilter.java,46.0,0.0,46.0,0.33333334,0.0
TestOperations.java,45.0,1.0,46.0,1.0,1.0
SSLMigrationTest.java,45.0,1.0,46.0,1.0,0.0
Lucene45DocValuesProducer.java,45.0,1.0,46.0,0.5833333,11.0
FloatsRef.java,45.0,1.0,46.0,0.8,0.0
PluginInfoTest.java,45.0,1.0,46.0,1.0,0.0
BooleanScorer.java,46.0,0.0,46.0,0.33333334,6.0
InstantiatedIndexWriter.java,45.0,1.0,46.0,0.57894737,0.0
CategoryContainer.java,46.0,0.0,46.0,0.44444445,0.0
TestCollationFieldDocValues.java,45.0,1.0,46.0,0.5,2.0
DrillDownQuery.java,45.0,1.0,46.0,0.5882353,3.0
Metrics.java,45.0,1.0,46.0,0.6666667,0.0
ThaiTokenizer.java,45.0,1.0,46.0,0.8,2.0
TestQueryBuilder.java,45.0,1.0,46.0,1.0,0.0
SnowballAnalyzer.java,45.0,1.0,46.0,0.73333335,1.0
SimpleSearcher.java,45.0,1.0,46.0,0.6,0.0
IntersectTermsEnumFrame.java,45.0,1.0,46.0,1.0,0.0
FacetSource.java,46.0,0.0,46.0,0.375,0.0
WeakIdentityMap.java,45.0,1.0,46.0,0.5833333,1.0
EscapeQuerySyntaxImpl.java,45.0,1.0,46.0,0.54545456,1.0
FieldInfo.java,46.0,0.0,46.0,0.42028984,3.0
TestSimplePropertiesWriter.java,46.0,0.0,46.0,0.44444445,0.0
EmptyTokenizer.java,46.0,0.0,46.0,0.25,2.0
RussianLowerCaseFilter.java,45.0,1.0,46.0,1.0,0.0
SlowClosingMockIndexInputWrapper.java,45.0,1.0,46.0,1.0,0.0
FacetField.java,45.0,1.0,46.0,0.5,0.0
TestPropInjectDefaults.java,46.0,0.0,46.0,0.3,0.0
TestComponentsName.java,44.0,2.0,46.0,0.5,0.0
CustomSimilarityProviderFactory.java,45.0,1.0,46.0,1.0,0.0
HighlighterPhraseTest.java,45.0,1.0,46.0,0.53333336,5.0
SegGraph.java,45.0,1.0,46.0,0.875,1.0
MatchAllDocsQueryNodeBuilder.java,46.0,0.0,46.0,0.375,0.0
AddDocTask.java,45.0,1.0,46.0,0.6,0.0
ExpandComponent.java,46.0,0.0,46.0,0.33333334,1.0
TestFieldCacheRangeFilter.java,45.0,1.0,46.0,0.5483871,8.0
PositionIncrementsAttribute.java,44.0,2.0,46.0,0.5,0.0
TestMultiFieldQPHelper.java,45.0,1.0,46.0,0.61764705,8.0
Scorer.java,45.0,1.0,46.0,0.5217391,2.0
BasicAutomata.java,46.0,0.0,46.0,0.375,0.0
ByteField.java,46.0,0.0,46.0,0.2,0.0
SampleDataReader.java,45.0,1.0,46.0,0.5833333,0.0
DefaultDocValuesFormat.java,45.0,1.0,46.0,1.0,0.0
ShingleMatrixFilter.java,45.0,1.0,46.0,0.8,0.0
SolrMapper.java,45.0,1.0,46.0,1.0,0.0
TestLongPostings.java,46.0,0.0,46.0,0.325,8.0
Vint8Test.java,46.0,0.0,46.0,0.42857143,0.0
TestBlendedInfixSuggestions.java,45.0,1.0,46.0,0.6666667,0.0
Lucene41SimpleDocValuesFormat.java,45.0,1.0,46.0,0.61904764,0.0
PersianAnalyzer.java,45.0,1.0,46.0,0.8125,4.0
TestOpenBitSet.java,46.0,0.0,46.0,0.30769232,1.0
HMMChineseTokenizerFactory.java,44.0,2.0,46.0,0.5,1.0
StoreClassNameRule.java,45.0,1.0,46.0,0.75,1.0
ShardParams.java,46.0,0.0,46.0,0.2857143,0.0
MinimalSchemaTest.java,46.0,0.0,46.0,0.18181819,0.0
ZkContainer.java,45.0,1.0,46.0,0.5,0.0
DbIndexInput.java,45.0,1.0,46.0,1.0,0.0
Lucene40SegmentInfoFormat.java,45.0,1.0,46.0,0.5,4.0
PreAnalyzedUpdateProcessorTest.java,45.0,1.0,46.0,1.0,0.0
SimpleTextFieldsWriter.java,46.0,0.0,46.0,0.4,4.0
TimerContext.java,45.0,1.0,46.0,1.0,0.0
SortedSetDocValuesReaderState.java,45.0,1.0,46.0,0.8095238,0.0
RegexReplaceProcessorFactory.java,45.0,1.0,46.0,0.5,0.0
LocalReplicatorTest.java,46.0,0.0,46.0,0.33333334,5.0
ChainedFilter.java,46.0,0.0,46.0,0.36842105,0.0
SolrLogLayout.java,45.0,1.0,46.0,0.5,0.0
SchemaCodecFactory.java,45.0,1.0,46.0,0.54545456,0.0
SolrCmdDistributorTest.java,45.0,1.0,46.0,0.6551724,0.0
ArrayTimSorter.java,45.0,1.0,46.0,1.0,0.0
TFValueSource.java,46.0,0.0,46.0,0.375,4.0
SearchClusteringEngine.java,46.0,0.0,46.0,0.2,0.0
UIMATypeAwareAnnotationsTokenizer.java,46.0,0.0,46.0,0.42857143,2.0
DuplicatingStemmerFactory.java,44.0,2.0,46.0,0.5,0.0
FSUpdateLog.java,45.0,1.0,46.0,0.85714287,0.0
ElevatedMarkerFactory.java,44.0,2.0,46.0,0.5,1.0
TestICUNormalizer2Filter.java,45.0,1.0,46.0,0.6875,1.0
BreakIteratorBoundaryScannerTest.java,45.0,1.0,46.0,0.6666667,0.0
AssociationIntProperty.java,45.0,1.0,46.0,0.5,0.0
TestCachedOrdinalsReader.java,45.0,1.0,46.0,1.0,3.0
BaseSpatialContextTestCase.java,45.0,1.0,46.0,0.5833333,0.0
TestSuggestStopFilter.java,44.0,2.0,46.0,0.5,3.0
CommonGramsFilterFactory.java,45.0,1.0,46.0,0.52380955,7.0
TestDocBasedVersionConstraints.java,45.0,1.0,46.0,0.5,0.0
BulkOperationPackedSingleBlock2.java,45.0,1.0,46.0,0.5,2.0
SimilarityProviderFactory.java,45.0,1.0,46.0,1.0,0.0
LargeInputFST.java,45.0,1.0,46.0,0.6666667,3.0
BaseFragmentsBuilder.java,46.0,0.0,46.0,0.35714287,6.0
MergeIndexesEmbeddedTest.java,45.0,1.0,46.0,0.5,0.0
TestFSTOrdPostingsFormat.java,45.0,1.0,46.0,1.0,0.0
RangeFacetResultNode.java,45.0,1.0,46.0,0.6666667,0.0
TokenizeTextBuilder.java,45.0,1.0,46.0,0.8333333,0.0
ICUTransformFilter.java,45.0,1.0,46.0,0.71428573,0.0
EdgeNGramTokenizer.java,46.0,0.0,46.0,0.47058824,2.0
LineSegment.java,44.0,2.0,46.0,0.5,0.0
PrefixTermsEnum.java,46.0,0.0,46.0,0.25,1.0
Sample.java,45.0,1.0,46.0,0.85714287,0.0
SolrRequestParserTest.java,46.0,0.0,46.0,0.33333334,1.0
GetTermInfo.java,45.0,1.0,46.0,0.5,1.0
PreFlexCodec.java,46.0,0.0,46.0,0.3846154,1.0
AnalyzerAttribute.java,44.0,2.0,46.0,0.5,0.0
PortugueseStemFilterFactory.java,45.0,1.0,46.0,0.54545456,1.0
SolrQueryRequest.java,46.0,0.0,46.0,0.2857143,0.0
MorphlineReducerTest.java,45.0,1.0,46.0,0.75,0.0
TestBatchUpdate.java,46.0,0.0,46.0,0.30769232,0.0
CodepointCountFilter.java,45.0,1.0,46.0,1.0,4.0
EliasFanoDocIdSet.java,45.0,1.0,46.0,1.0,0.0
SimpleEndResultTransformer.java,45.0,1.0,46.0,0.5,0.0
SoraniNormalizer.java,45.0,1.0,46.0,1.0,0.0
ICUFoldingFilterFactory.java,45.0,1.0,46.0,0.5,1.0
MultiIndexDocValues.java,45.0,1.0,46.0,0.5,0.0
MonotonicBlockPackedWriter.java,45.0,1.0,46.0,1.0,0.0
SolrEncoder.java,46.0,0.0,46.0,0.33333334,0.0
FieldCacheImpl.java,46.0,0.0,46.0,0.34653464,11.0
ReadingAttributeImpl.java,45.0,1.0,46.0,0.5,0.0
RequestHandlerBase.java,46.0,0.0,46.0,0.15384616,0.0
ecj.javadocs.prefs,44.0,2.0,46.0,0.5,0.0
UUIDUpdateProcessorFactory.java,46.0,0.0,46.0,0.33333334,0.0
WordDelimiterIterator.java,45.0,1.0,46.0,0.7,0.0
MultiAssociationsFacetsAggregator.java,45.0,1.0,46.0,0.6666667,1.0
SwedishLightStemFilterFactory.java,45.0,1.0,46.0,0.5,1.0
TestSpecialOperations.java,46.0,0.0,46.0,0.4,2.0
DefaultValueUpdateProcessorFactory.java,44.0,2.0,46.0,0.5,0.0
Row.java,45.0,1.0,46.0,0.875,1.0
FacetArrays.java,45.0,1.0,46.0,0.5,1.0
ConsumeContentSourceTask.java,45.0,1.0,46.0,0.75,0.0
CSVRequestHandlerTest.java,46.0,0.0,46.0,0.25,0.0
TestCharacterUtils.java,45.0,1.0,46.0,0.71428573,3.0
Lucene40SegmentInfoReader.java,45.0,1.0,46.0,0.61538464,5.0
CartesianPolyFilterBuilder.java,45.0,1.0,46.0,0.8181818,2.0
DanishStemmer.java,45.0,1.0,46.0,0.85714287,0.0
DistanceSimilarity.java,45.0,1.0,46.0,1.0,0.0
MapReduceIndexerTool.java,45.0,1.0,46.0,0.6923077,0.0
TestHashPartitioner.java,45.0,1.0,46.0,0.71428573,0.0
MapFieldSelector.java,45.0,1.0,46.0,0.5,0.0
TestBufferedTokenStream.java,45.0,1.0,46.0,0.8333333,0.0
AbstractSqlEntityProcessorTestCase.java,45.0,1.0,46.0,0.5,1.0
MaxScoreQParserPlugin.java,44.0,2.0,46.0,0.5,0.0
ZkNodePropsTest.java,46.0,0.0,46.0,0.42857143,0.0
Segmenter.java,45.0,1.0,46.0,0.6666667,0.0
TestIntBlockCodec.java,46.0,0.0,46.0,0.31578946,0.0
DefaultIndexWriterProvider.java,45.0,1.0,46.0,1.0,0.0
TestNumberFormatTransformer.java,46.0,0.0,46.0,0.33333334,0.0
BlockPostingsFormat.java,46.0,0.0,46.0,0.46153846,3.0
CategoryContainerTest.java,45.0,1.0,46.0,0.5714286,0.0
TakmiSampleFixer.java,46.0,0.0,46.0,0.44444445,1.0
TestQueryRescorer.java,45.0,1.0,46.0,0.8333333,3.0
DocSetBase.java,46.0,0.0,46.0,0.2857143,2.0
TestUAX29URLEmailAnalyzer.java,45.0,1.0,46.0,0.5,5.0
AssertingTermVectorsFormat.java,45.0,1.0,46.0,0.6666667,0.0
ChunksIntEncoder.java,46.0,0.0,46.0,0.45454547,0.0
SpatialContextTestCase.java,45.0,1.0,46.0,0.5833333,0.0
ValueQueryNode.java,46.0,0.0,46.0,0.2857143,0.0
TestContribIndexReader.java,44.0,2.0,46.0,0.5,0.0
Collector.java,46.0,0.0,46.0,0.2857143,0.0
WAH8DocIdSet.java,45.0,1.0,46.0,1.0,1.0
WildcardTermEnum.java,46.0,0.0,46.0,0.33333334,0.0
CoalescedDeletes.java,46.0,0.0,46.0,0.33333334,0.0
FacetIndexingParamsTest.java,45.0,1.0,46.0,0.8333333,0.0
FilterManager.java,45.0,1.0,46.0,0.5,0.0
SolrXMLSerializer.java,46.0,0.0,46.0,0.25,0.0
TestClobTransformer.java,46.0,0.0,46.0,0.33333334,0.0
SlowCompositeReaderWrapper.java,46.0,0.0,46.0,0.4047619,4.0
RenameFieldsTransformer.java,45.0,1.0,46.0,0.6666667,0.0
BulkOperationPackedSingleBlock5.java,45.0,1.0,46.0,0.5,2.0
TestIndexWriterOptimize.java,46.0,0.0,46.0,0.4,0.0
ResponseWriterUtil.java,45.0,1.0,46.0,1.0,0.0
ScoreOrderFragmentsBuilder.java,46.0,0.0,46.0,0.375,0.0
TestCapitalizationFilterFactory.java,45.0,1.0,46.0,0.6666667,1.0
BooleanPerceptronClassifier.java,45.0,1.0,46.0,0.8,2.0
BlendedInfixSuggesterTest.java,45.0,1.0,46.0,0.5,5.0
CharacterRunAutomaton.java,46.0,0.0,46.0,0.33333334,0.0
DefaultSkipListReader.java,45.0,1.0,46.0,0.625,0.0
DocValuesCodec.java,45.0,1.0,46.0,0.8888889,0.0
SolrIndexSplitter.java,46.0,0.0,46.0,0.33333334,4.0
PrefixCellsTokenizer.java,46.0,0.0,46.0,0.47368422,0.0
LogLevelHandlerTest.java,45.0,1.0,46.0,1.0,0.0
AppendingSegmentInfosWriter.java,45.0,1.0,46.0,0.53333336,0.0
TestSortedSetFieldSource.java,45.0,1.0,46.0,1.0,4.0
TestStandardFacetsAccumulator.java,45.0,1.0,46.0,0.72727275,0.0
CheapBastardDocValuesProducer.java,45.0,1.0,46.0,0.875,0.0
FilterDirectory.java,46.0,0.0,46.0,0.4,0.0
CachedDistanceValueSource.java,45.0,1.0,46.0,0.5263158,0.0
QueryBuilderFactory.java,45.0,1.0,46.0,0.5,0.0
CannedTokenStream.java,46.0,0.0,46.0,0.42857143,2.0
GenericTextResponseWriter.java,45.0,1.0,46.0,0.5,0.0
DIHWriterBase.java,45.0,1.0,46.0,0.5,0.0
FieldCacheSanityChecker.java,46.0,0.0,46.0,0.33333334,4.0
TestExpressionValidation.java,45.0,1.0,46.0,1.0,0.0
TestRuleIgnoreTestSuites.java,45.0,1.0,46.0,0.75,2.0
SchemaSimilarityFactory.java,45.0,1.0,46.0,0.5,0.0
TestFreeTextSuggester.java,46.0,0.0,46.0,0.41666666,4.0
ReportTask.java,45.0,1.0,46.0,0.71428573,0.0
HttpDataSource.java,46.0,0.0,46.0,0.25,0.0
Point2D.java,44.0,2.0,46.0,0.5,0.0
TopScoreDocCollector.java,46.0,0.0,46.0,0.26666668,1.0
GalicianStemFilterFactory.java,45.0,1.0,46.0,0.54545456,1.0
SolrUpdateServlet.java,44.0,2.0,46.0,0.5,0.0
TestSpellCheckResponse.java,46.0,0.0,46.0,0.2777778,0.0
TermVectorMapper.java,45.0,1.0,46.0,0.5714286,0.0
SimpleTextPerDocConsumer.java,46.0,0.0,46.0,0.42857143,1.0
FastLRUCache.java,46.0,0.0,46.0,0.23076923,1.0
TestCloudManagedSchemaConcurrent.java,45.0,1.0,46.0,1.0,0.0
Lucene40FieldInfosWriter.java,45.0,1.0,46.0,0.5416667,5.0
Lucene40SkipListReader.java,45.0,1.0,46.0,0.54545456,2.0
TestIndexFileDeleter.java,46.0,0.0,46.0,0.3859649,15.0
TokenInfoDictionaryBuilder.java,46.0,0.0,46.0,0.4375,2.0
TestDiskDocValuesFormat.java,45.0,1.0,46.0,0.5,1.0
ReadingAttribute.java,45.0,1.0,46.0,0.5,0.0
ResponseLogComponent.java,45.0,1.0,46.0,0.6666667,0.0
TestLevenshteinAutomata.java,46.0,0.0,46.0,0.33333334,0.0
ArabicNormalizer.java,45.0,1.0,46.0,0.75,0.0
TestSwedishLightStemFilterFactory.java,45.0,1.0,46.0,0.7,1.0
TestRateLimitedDirectoryWrapper.java,45.0,1.0,46.0,1.0,1.0
ClusterStateUpdateTest.java,46.0,0.0,46.0,0.4117647,0.0
MockCompoundFileDirectoryWrapper.java,45.0,1.0,46.0,1.0,0.0
RawPostingList.java,45.0,1.0,46.0,0.5,0.0
LuceneDictionary.java,46.0,0.0,46.0,0.44444445,1.0
JettySolrRunner.java,45.0,1.0,46.0,0.575,0.0
IntToObjectMapTest.java,46.0,0.0,46.0,0.33333334,0.0
SynonymFilterFactory.java,46.0,0.0,46.0,0.44827586,7.0
FieldMutatingUpdateProcessor.java,46.0,0.0,46.0,0.27272728,0.0
SimpleFragListBuilderTest.java,46.0,0.0,46.0,0.46153846,2.0
OpenExchangeRatesOrgProvider.java,46.0,0.0,46.0,0.33333334,1.0
DisjunctionMaxQuery.java,46.0,0.0,46.0,0.30769232,2.0
UIMAUpdateRequestProcessorTest.java,46.0,0.0,46.0,0.33333334,0.0
CJKAnalyzer.java,45.0,1.0,46.0,0.93333334,4.0
Log4jWatcher.java,45.0,1.0,46.0,0.5,0.0
DistanceHandler.java,46.0,0.0,46.0,0.33333334,0.0
TestSpanQueryParserSimpleSample.java,45.0,1.0,46.0,0.5555556,0.0
LegacySegmentMergeInfo.java,46.0,0.0,46.0,0.33333334,0.0
TestUniqueKeyFieldResource.java,45.0,1.0,46.0,1.0,0.0
DocumentsWriter.java,46.0,0.0,46.0,0.3255814,13.0
Classifier.java,45.0,1.0,46.0,0.875,0.0
LoadAdminUiServlet.java,46.0,0.0,46.0,0.4,1.0
SegmentReadState.java,46.0,0.0,46.0,0.23529412,1.0
TestCollectionAPI.java,44.0,2.0,46.0,0.5,0.0
SimpleFSLockFactory.java,46.0,0.0,46.0,0.26666668,5.0
Test.java,45.0,1.0,46.0,0.6666667,0.0
EightFlagsIntEncoder.java,46.0,0.0,46.0,0.44444445,0.0
ConnectionManager.java,45.0,1.0,46.0,0.7741935,1.0
TestArbitraryIndexDir.java,46.0,0.0,46.0,0.22222222,9.0
CustomAssociationPropertyTest.java,46.0,0.0,46.0,0.44444445,0.0
TestCzechStemmer.java,45.0,1.0,46.0,0.8,4.0
SchemaXmlResponseWriter.java,44.0,2.0,46.0,0.5,0.0
MockDirectoryWrapper.java,46.0,0.0,46.0,0.40425533,24.0
UtilsForTests.java,45.0,1.0,46.0,0.75,0.0
RequiredFieldsTest.java,46.0,0.0,46.0,0.42857143,0.0
Lucene40LyingDocValuesFormat.java,45.0,1.0,46.0,1.0,0.0
TestDocTermOrdsRewriteMethod.java,45.0,1.0,46.0,0.5714286,5.0
OverseerCollectionProcessor.java,46.0,0.0,46.0,0.33333334,2.0
TestCachingWrapperFilter.java,46.0,0.0,46.0,0.32258064,12.0
BaseFormAttributeImpl.java,45.0,1.0,46.0,0.5,0.0
DIHPropertiesWriter.java,46.0,0.0,46.0,0.4,0.0
FrenchStemFilterFactory.java,45.0,1.0,46.0,0.6666667,0.0
RawResponseWriter.java,46.0,0.0,46.0,0.18181819,0.0
StaleReaderException.java,44.0,2.0,46.0,0.5,0.0
StoredFieldsProcessor.java,44.0,2.0,46.0,0.5,0.0
FilterDirectoryReader.java,45.0,1.0,46.0,1.0,0.0
SimpleFSDirectory.java,46.0,0.0,46.0,0.3,8.0
BulkOperationPackedSingleBlock8.java,45.0,1.0,46.0,0.5,2.0
TestMultiAnalyzerWrapper.java,45.0,1.0,46.0,1.0,0.0
IntIndexOutput.java,46.0,0.0,46.0,0.33333334,0.0
StandardBooleanQueryNodeBuilder.java,45.0,1.0,46.0,0.5,1.0
DistanceToShapeValueSource.java,45.0,1.0,46.0,1.0,0.0
